trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,NOHAV,FYLD,NDVI,LODG,PLTHT,CHL,ANGBR,STMDI,PPSTD
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1469P0062_2085,TMS18F1469P0062,2085,24,,2,24,16,8,44.47,0.87,1,139,50.5,0,20.442,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1341P0037_2086,TMS18F1341P0037,2086,24,,2,24,15,8,39.2,0.84,1,121,48.63,82.34,24.3,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1350P0065_2087,TMS18F1350P0065,2087,24,,2,24,14,9,29.2,0.85,3,106,46.67,73.18,20.074,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2088,IITA-TMS-IBA000070,2088,24,1,2,24,13,9,47.73,0.88,2,100,51.07,75.62,19.396,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1138P0028_2089,TMS18F1138P0028,2089,24,,2,24,12,6,23.6,0.83,3,74,46.3,83.78,20.38,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1047P0049_2090,TMS18F1047P0049,2090,24,,2,24,11,9,27.83,0.81,1,79,48.9,0,18.886,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0157_2091,TMS18F1348P0157,2091,24,,2,24,10,9,42.33,0.87,0,93.4,48,69.36,19.564,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1180P0033_2092,TMS18F1180P0033,2092,24,,2,24,9,7,21.53,0.86,0,92,46.53,80.36,22.826,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0033_2093,TMS18F1319P0033,2093,24,,2,24,8,6,26.67,0.86,5,93.4,50.13,75.12,21.242,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1042P0009_2094,TMS18F1042P0009,2094,24,,2,24,7,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0135_2095,TMS18F1306P0135,2095,24,,2,24,6,4,17.53,0.82,2,,43.23,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1056P0019_2096,TMS18F1056P0019,2096,24,,2,24,5,,,0.86,0,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0095_2097,TMS18F1217P0095,2097,24,,2,24,4,6,27.2,0.87,1,78,48.33,55.54,20.626,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1060P0067_2098,TMS18F1060P0067,2098,24,,2,24,3,7,28.07,0.87,2,80,46.97,59.69,19.06,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1163P0035_2099,TMS18F1163P0035,2099,24,,2,24,2,4,22.27,0.85,2,81.4,50.07,98.28,20.236,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1047p0012_2100,TMS18F1047p0012,2100,24,,2,24,1,4,30.4,0.78,0,77,49.83,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1069P0033_2101,TMS18F1069P0033,2101,25,,2,25,1,1,6.4,0.89,1,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1282P0049_2102,TMS18F1282P0049,2102,25,,2,25,2,1,5.07,0.84,1,64,43.73,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1083P0028_2103,TMS18F1083P0028,2103,25,,2,25,3,1,2.53,0.87,2,,48.3,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1262P0015_2104,TMS18F1262P0015,2104,25,,2,25,4,2,10,0.85,1,,46.43,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0019_2105,TMS18F1343P0019,2105,25,,2,25,5,8,33.93,0.86,0,103,49,88.29,22.388,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1333P0012_2106,TMS18F1333P0012,2106,25,,2,25,6,7,39,0.89,2,107,47.67,80.76,22.252,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0133_2107,TMS18F1344P0133,2107,25,,2,25,7,9,37.87,0.86,0,123,49.77,71.41,20.984,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0116_2108,TMS18F1338P0116,2108,25,,2,25,8,6,28.47,0.88,0,108,51.3,97.33,25.632,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1562P0055_2109,TMS18F1562P0055,2109,25,,2,25,9,4,16.93,0.87,5,100,48.1,70.83,17.566,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2110,TMEB419,2110,25,1,2,25,10,7,27.27,0.88,6,124.6,50.3,0,21.47,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1287P0029_2111,TMS18F1287P0029,2111,25,,2,25,11,9,30.07,0.9,2,105,48.03,67.58,16.03,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1179P0008_2112,TMS18F1179P0008,2112,25,,2,25,12,8,29.47,0.89,1,92,46.97,72.66,22.138,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1377P0007_2113,TMS18F1377P0007,2113,25,,2,25,13,7,29.13,0.86,3,107,49.13,71.66,20.816,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2114,IITA-TMS-IBA980581,2114,25,1,2,25,14,7,32.2,0.84,1,116,44,83.17,24.312,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1165P0008_2115,TMS18F1165P0008,2115,25,,2,25,15,8,9.4,0.88,2,148,50.13,77.07,21.69,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1489P0038_2116,TMS18F1489P0038,2116,25,,2,25,16,6,14.33,0.89,2,107,47.2,76.75,22.628,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1308P0077_2117,TMS18F1308P0077,2117,25,,2,25,17,9,31.73,0.89,2,138,43.23,74.78,19.088,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0126_2118,TMS18F1280P0126,2118,25,,2,25,18,8,19.13,0.88,2,128,46.2,80.2,24.3,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1278P0068_2119,TMS18F1278P0068,2119,25,,2,25,19,8,23,0.88,1,148,48.83,93.48,26.118,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0153_2120,TMS18F1343P0153,2120,25,,2,25,20,8,24.73,0.88,4,143.4,49.1,73.81,22.396,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2121,IITA-TMS-IBA30572,2121,25,1,2,25,21,6,10.13,0.85,2,129,49,90.04,23.702,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1065P0037_2122,TMS18F1065P0037,2122,25,,2,25,22,8,44.33,0.87,0,141,51.47,69.95,21.496,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1302P0018_2123,TMS18F1302P0018,2123,25,,2,25,23,7,20.6,0.89,1,131,50.5,74.54,22.062,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0136_2124,TMS18F1280P0136,2124,25,,2,25,24,7,15.6,0.84,2,142,45.37,91.7,19.172,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1127P0011_2125,TMS18F1127P0011,2125,25,,2,25,25,9,45.8,0.91,0,127,49.57,78.33,22.746,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0106_2126,TMS18F1076P0106,2126,26,,2,26,25,8,36.27,0.8,0,132,52.53,86.47,21.168,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1003P0009_2127,TMS18F1003P0009,2127,26,,2,26,24,7,25.73,0.79,0,147,48.67,69.5,22.274,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1323p0025_2128,TMS18F1323p0025,2128,26,,2,26,23,9,36.13,0.83,0,148,48.8,72.02,17.854,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1353P0023_2129,TMS18F1353P0023,2129,26,,2,26,22,9,22.67,0.8,4,138,50.63,90.37,26.572,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0101_2130,TMS18F1320P0101,2130,26,,2,26,21,7,22.07,0.82,0,147,46.43,81.68,23.388,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1179P0029_2131,TMS18F1179P0029,2131,26,,2,26,20,9,33.53,0.81,0,154,45.73,78.72,21.1,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1291P0026_2132,TMS18F1291P0026,2132,26,,2,26,19,8,27.33,0.83,0,159,48.87,65.33,20.092,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0159_2133,TMS18F1319P0159,2133,26,,2,26,18,9,24.53,0.8,1,165,49.17,91.1,21.872,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2134,IITA-TMS-IBA982101,2134,26,1,2,26,17,9,35.33,0.79,0,137,39.87,80.93,21.352,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1277P0045_2135,TMS18F1277P0045,2135,26,,2,26,16,,,,,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0019_2136,TMS18F1305P0019,2136,26,,2,26,15,7,30.8,0.81,4,143.4,47.03,81.59,22.608,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1389P0021_2137,TMS18F1389P0021,2137,26,,2,26,14,5,16.13,0.83,3,113,50.27,74,23.688,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0030_2138,TMS18F1295P0030,2138,26,,2,26,13,3,17.73,0.85,0,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1191P0002_2139,TMS18F1191P0002,2139,26,,2,26,12,2,4.93,0.81,2,,39.7,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0091_2140,TMS18F1217P0091,2140,26,,2,26,11,2,9.33,0.84,0,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1058P0019_2141,TMS18F1058P0019,2141,26,,2,26,10,3,8.4,0.8,3,80,46.5,78.11,22.318,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0031_2142,TMS18F1305P0031,2142,26,,2,26,9,6,33.33,0.86,0,111,47.43,73.68,19.894,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1327P0006_2143,TMS18F1327P0006,2143,26,,2,26,8,6,19.27,0.83,0,87,45.87,50.5,17.804,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1395P0038_2144,TMS18F1395P0038,2144,26,,2,26,7,3,16.47,0.87,2,,44.17,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0147_2145,TMS18F1344P0147,2145,26,,2,26,6,4,6.93,0.85,1,,48.9,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2146,IITA-TMS-IBA000070,2146,26,1,2,26,5,7,31.4,0.88,4,86.4,50.7,72.56,21.136,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1365P0018_2147,TMS18F1365P0018,2147,26,,2,26,4,9,21.13,0.82,3,105,39.33,0,21.19,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1335P0021_2148,TMS18F1335P0021,2148,26,,2,26,3,3,17.71,0.85,0,106,49.67,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1260P0060_2149,TMS18F1260P0060,2149,26,,2,26,2,3,13.87,0.86,0,61,45.53,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1327P0013_2150,TMS18F1327P0013,2150,26,,2,26,1,7,22.13,0.84,1,76,44,78.63,18.2,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1178P0046_2151,TMS18F1178P0046,2151,27,,2,27,1,9,43.33,0.83,0,104,51.23,14.96,19.27,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0114_2152,TMS18F1217P0114,2152,27,,2,27,2,,,,,,,,12.856,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355p0030_2153,TMS18F1355p0030,2153,27,,2,27,3,4,20,0.81,1,78,47.37,63.47,13.682,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1489P0040_2154,TMS18F1489P0040,2154,27,,2,27,4,5,24,0.87,0,96,47.4,73.92,18.732,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1132P0042_2155,TMS18F1132P0042,2155,27,,2,27,5,7,19.07,0.87,3,92,42.03,57.5,18.39,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1132P0083_2156,TMS18F1132P0083,2156,27,,2,27,6,4,12,0.86,4,94,48.17,,,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2157,IITA-TMS-IBA000070,2157,27,1,2,27,7,8,49.07,0.88,3,99,49.67,73.57,22.576,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0041_2158,TMS18F1319P0041,2158,27,,2,27,8,5,16.13,0.82,0,86,46.7,77.97,22.45,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1090P0031_2159,TMS18F1090P0031,2159,27,,2,27,9,2,10.2,0.83,0,,47.97,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1520P0039_2160,TMS18F1520P0039,2160,27,,2,27,10,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1353p0017_2161,TMS18F1353p0017,2161,27,,2,27,11,7,29.73,0.84,3,92,47.43,62.73,20.464,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1082P0024_2162,TMS18F1082P0024,2162,27,,2,27,12,9,41.93,0.87,1,106,47.07,77.25,21.642,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1149P0024_2163,TMS18F1149P0024,2163,27,,2,27,13,6,21.8,0.87,6,113,47.5,79.9,20.952,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0159_2164,TMS18F1344P0159,2164,27,,2,27,14,9,33.93,0.86,0,97,48.1,90.28,20.74,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1331P0013_2165,TMS18F1331P0013,2165,27,,2,27,15,7,32.73,0.87,0,156.4,48.13,79.95,26.14,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1341P0044_2166,TMS18F1341P0044,2166,27,,2,27,16,9,46.87,0.85,0,167,49.67,84.92,26.716,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1020P0027_2167,TMS18F1020P0027,2167,27,,2,27,17,6,22.93,0.86,0,128,48.97,78.94,31.164,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1364P0022_2168,TMS18F1364P0022,2168,27,,2,27,18,5,26.67,0.89,0,122,47.07,73.36,22.606,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0151_2169,TMS18F1280P0151,2169,27,,2,27,19,6,18,0.86,3,128,48.73,63.04,24.38,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0156_2170,TMS18F1348P0156,2170,27,,2,27,20,9,37.67,0.83,0,152,48.2,76.48,21.556,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1307P0001_2171,TMS18F1307P0001,2171,27,,2,27,21,5,11.73,0.86,4,118,48.33,99.14,23.13,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2172,TMEB419,2172,27,1,2,27,22,6,31.93,0.86,2,133,50.73,0,24.898,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1114P0039_2173,TMS18F1114P0039,2173,27,,2,27,23,7,16.87,0.87,3,123,49.13,75.37,23.396,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1350P0026_2174,TMS18F1350P0026,2174,27,,2,27,24,9,25.53,0.86,3,141.6,46,67.8,20.606,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1372P0041_2175,TMS18F1372P0041,2175,27,,2,27,25,7,23.4,0.87,0,133,47.4,59.11,20.39,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1520P0050_2176,TMS18F1520P0050,2176,28,,2,28,25,6,39.2,0.89,0,158,51.03,86.61,23.288,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0176_2177,TMS18F1344P0176,2177,28,,2,28,24,7,33.87,0.88,0,166,48.67,66.9,22.934,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0115_2178,TMS18F1338P0115,2178,28,,2,28,23,7,5.53,0.82,3,92,38.57,63.16,18.7,4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0034_2179,TMS18F1295P0034,2179,28,,2,28,22,2,13.8,0.87,0,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1388P0012_2180,TMS18F1388P0012,2180,28,,2,28,21,7,19.93,0.84,4,145,47.6,89.87,29.756,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2181,IITA-TMS-IBA980581,2181,28,1,2,28,20,7,33,0.86,0,164,44.1,77.6,28.796,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1156P0016_2182,TMS18F1156P0016,2182,28,,2,28,19,8,30.52,0.89,0,149,50.6,76.34,25.834,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1081P0014_2183,TMS18F1081P0014,2183,28,,2,28,18,9,35.8,0.88,5,157.4,48.93,0,22.498,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1350P0056_2184,TMS18F1350P0056,2184,28,,2,28,17,7,27.13,0.84,1,109,45.6,68.39,22.05,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0095_2185,TMS18F1348P0095,2185,28,,2,28,16,8,36.87,0.85,0,129,50.37,81.35,23.542,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1436P0053_2186,TMS18F1436P0053,2186,28,,2,28,15,7,11.47,0.86,1,84,48.6,67.49,21.994,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1354P0027_2187,TMS18F1354P0027,2187,28,,2,28,14,6,37.33,0.85,0,99,48.57,66.98,22.128,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2188,IITA-TMS-IBA982101,2188,28,1,2,28,13,7,39.73,0.82,0,90,41.6,85.58,23.346,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1372P0001_2189,TMS18F1372P0001,2189,28,,2,28,12,3,8.6,0.84,2,,49.03,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1019P0018_2190,TMS18F1019P0018,2190,28,,2,28,11,5,6.93,0.8,4,80,43.37,,,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1001P0014_2191,TMS18F1001P0014,2191,28,,2,28,10,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1064P0027_2192,TMS18F1064P0027,2192,28,,2,28,9,4,45.07,0.86,0,67,45.13,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1024P0020_2193,TMS18F1024P0020,2193,28,,2,28,8,6,30.53,0.88,0,86.2,47.13,76.63,20.108,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2194,IITA-TMS-IBA30572,2194,28,1,2,28,7,6,30.47,0.87,1,115.6,49.83,86.09,24.928,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0086_2195,TMS18F1280P0086,2195,28,,2,28,6,8,36.07,0.87,3,119,48.6,0,20.248,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0057_2196,TMS18F1280P0057,2196,28,,2,28,5,5,22.6,0.87,6,95,46.93,84.37,22.388,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1480P0023_2197,TMS18F1480P0023,2197,28,,2,28,4,4,29.27,0.78,0,78,45.53,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1330P0008_2198,TMS18F1330P0008,2198,28,,2,28,3,2,14.87,0.8,1,,48.2,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1408P0006_2199,TMS18F1408P0006,2199,28,,2,28,2,4,38.73,0.87,2,108,47.9,74.98,22.922,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1317P0119_2200,TMS18F1317P0119,2200,28,,2,28,1,8,12.73,0.75,7,74,51.93,66.1,18.614,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2201,TMEB419,2201,29,1,2,29,1,8,48,0.88,4,108,51.5,0,20.204,1
